shipping_id,business_event_date,posting_date,as_of_date,txn_id,vendor_id,tracking_number,origin_branch_code,destination_province,confirmation_status
165613102192,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27002852,V-006,VS256811274646,REMOTE,Bangkok,shipped
1071742242733,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27003832,V-006,VS256811277411,REMOTE,Bangkok,shipped
23376843553,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27004559,V-006,VS256811279735,REMOTE,Bangkok,shipped
103794522041,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27006464,V-006,VS256811270842,REMOTE,Bangkok,shipped
182565163632,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27009700,V-006,VS256811274598,BKK-SIAM,Bangkok,shipped
656489984371,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27009991,V-006,VS256811270285,REMOTE,Bangkok,shipped
674118041481,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27010500,V-006,VS256811275135,KKC-CTRL,Khon Kaen,shipped
285234944322,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27010900,V-006,VS256811273948,BKK-R9,Bangkok,shipped
124591637809,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27011600,V-006,VS256811273625,CNX-MAYA,Chiang Mai,shipped
448851313085,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27015757,V-006,VS256811277490,REMOTE,Bangkok,shipped
663316112622,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27017700,V-006,VS256811279056,BKK-PKT,Bangkok,shipped
376324523326,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27019900,V-006,VS256811270265,PTY-CTRL,Chonburi,shipped
970704372918,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27020400,V-006,VS256811273131,HKT-FEST,Phuket,shipped
890691962866,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27022100,V-006,VS256811276672,BKK-EMSP,Bangkok,shipped
736175045497,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27022200,V-006,VS256811279161,PTY-CTRL,Chonburi,shipped
494115931769,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27023600,V-006,VS256811277904,BKK-CTW,Bangkok,shipped
994006727829,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27023800,V-006,VS256811270741,BKK-PKT,Bangkok,shipped
1039045885081,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27024838,V-006,VS256811279232,REMOTE,Bangkok,shipped
571330098468,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27025900,V-006,VS256811271234,UDN-CTRL,Udon Thani,shipped
367990764079,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27027700,V-006,VS256811271549,BKK-EMSP,Bangkok,shipped
1046149588850,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27027930,V-006,VS256811270473,REMOTE,Bangkok,shipped
693488385033,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27028000,V-006,VS256811276558,BKK-PKT,Bangkok,shipped
965222488903,2025-11-27,2025-11-27,2026-01-15,TXN-202511-27028796,V-006,VS256811270881,REMOTE,Bangkok,shipped
129730163601,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28002779,V-006,VS256811286617,REMOTE,Bangkok,shipped
292775697065,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28003600,V-006,VS256811283666,BKK-CTW,Bangkok,shipped
253172967698,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28003781,V-006,VS256811285070,REMOTE,Bangkok,shipped
417649634235,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28003900,V-006,VS256811282826,HKT-FEST,Phuket,shipped
92811526838,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28004000,V-006,VS256811287622,BKK-PKT,Bangkok,shipped
776986763275,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28005700,V-006,VS256811280869,BKK-PKT,Bangkok,shipped
984756211766,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28005800,V-006,VS256811282485,BKK-CTW,Bangkok,shipped
914117142669,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28006182,V-006,VS256811281089,REMOTE,Bangkok,shipped
995530608976,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28009600,V-006,VS256811281229,CNX-MAYA,Chiang Mai,shipped
240617132130,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28010334,V-006,VS256811280418,REMOTE,Bangkok,shipped
397583145921,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28010900,V-006,VS256811280286,BKK-SIAM,Bangkok,shipped
425209357907,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28013800,V-006,VS256811284403,BKK-CTW,Bangkok,shipped
210618056268,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28014100,V-006,VS256811286950,BKK-R9,Bangkok,shipped
930253939874,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28015809,V-006,VS256811280664,REMOTE,Bangkok,shipped
193065301887,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28016700,V-006,VS256811280067,CNX-MAYA,Chiang Mai,shipped
709937045640,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28017086,V-006,VS256811284741,REMOTE,Bangkok,shipped
393776451619,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28018700,V-006,VS256811289183,HKT-FEST,Phuket,shipped
582283139897,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28018800,V-006,VS256811281185,BKK-CTW,Bangkok,shipped
761467163582,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28020134,V-006,VS256811288329,REMOTE,Bangkok,shipped
30912628150,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28020249,V-006,VS256811281935,REMOTE,Bangkok,shipped
208399768671,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28020600,V-006,VS256811288232,UDN-CTRL,Udon Thani,shipped
530901081923,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28021000,V-006,VS256811287896,KKC-CTRL,Khon Kaen,shipped
294003375304,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28023004,V-006,VS256811287588,REMOTE,Bangkok,shipped
297236579923,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28024794,V-006,VS256811280219,REMOTE,Bangkok,shipped
55724597420,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28025400,V-006,VS256811284661,UDN-CTRL,Udon Thani,shipped
580908720994,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28026142,V-006,VS256811283536,REMOTE,Bangkok,shipped
702282441146,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28026309,V-006,VS256811288558,REMOTE,Bangkok,shipped
56392761615,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28026900,V-006,VS256811282930,BKK-EMSP,Bangkok,shipped
385565213007,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28027084,V-006,VS256811287088,REMOTE,Bangkok,shipped
271374119083,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28027600,V-006,VS256811280484,PTY-CTRL,Chonburi,shipped
69917942384,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28027800,V-006,VS256811286843,BKK-EMSP,Bangkok,shipped
1025649915513,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28028765,V-006,VS256811286722,REMOTE,Bangkok,shipped
152921744582,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28028900,V-006,VS256811282281,KKC-CTRL,Khon Kaen,shipped
768037571590,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28029084,V-006,VS256811282981,REMOTE,Bangkok,shipped
274737582595,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28029220,V-006,VS256811286284,REMOTE,Bangkok,shipped
702750166046,2025-11-28,2025-11-28,2026-01-15,TXN-202511-28029800,V-006,VS256811282567,UDN-CTRL,Udon Thani,shipped
598084100149,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29000011,V-006,VS256811296511,REMOTE,Bangkok,shipped
318669679299,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29000700,V-006,VS256811290932,BKK-SIAM,Bangkok,shipped
371491757649,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29003400,V-006,VS256811297582,BKK-R9,Bangkok,shipped
424133909318,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29003800,V-006,VS256811290652,BKK-EMSP,Bangkok,shipped
864525211027,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29004500,V-006,VS256811299288,BKK-CTW,Bangkok,shipped
307606611697,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29004552,V-006,VS256811292572,REMOTE,Bangkok,shipped
335004757525,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29005569,V-006,VS256811292891,REMOTE,Bangkok,shipped
743505022596,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29005600,V-006,VS256811294140,UDN-CTRL,Udon Thani,shipped
1033438639882,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29010500,V-006,VS256811298681,HKT-FEST,Phuket,shipped
58833833801,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29010900,V-006,VS256811297224,BKK-SIAM,Bangkok,shipped
955208766306,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29011833,V-006,VS256811296120,REMOTE,Bangkok,shipped
80519776079,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29013115,V-006,VS256811296695,REMOTE,Bangkok,shipped
202062642066,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29013554,V-006,VS256811293324,REMOTE,Bangkok,shipped
545354308298,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29016000,V-006,VS256811297723,KKC-CTRL,Khon Kaen,shipped
236514611757,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29016500,V-006,VS256811290428,BKK-CTW,Bangkok,shipped
782415265602,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29017300,V-006,VS256811291288,CNX-MAYA,Chiang Mai,shipped
966932390662,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29018800,V-006,VS256811294179,PTY-CTRL,Chonburi,shipped
519689209554,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29021865,V-006,VS256811298653,REMOTE,Bangkok,shipped
809654079232,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29023500,V-006,VS256811298114,CNX-MAYA,Chiang Mai,shipped
524178053199,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29024490,V-006,VS256811296762,REMOTE,Bangkok,shipped
968421511375,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29025300,V-006,VS256811298757,PTY-CTRL,Chonburi,shipped
1030464321318,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29025600,V-006,VS256811292394,KKC-CTRL,Khon Kaen,shipped
80324492462,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29026443,V-006,VS256811296354,REMOTE,Bangkok,shipped
725383994363,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29026900,V-006,VS256811292192,KKC-CTRL,Khon Kaen,shipped
475924178720,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29027433,V-006,VS256811295417,REMOTE,Bangkok,shipped
944045667018,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29027752,V-006,VS256811297124,REMOTE,Bangkok,shipped
1047364503169,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29028300,V-006,VS256811293412,BKK-SIAM,Bangkok,shipped
1009398099127,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29028900,V-006,VS256811294283,BKK-EMSP,Bangkok,shipped
954115722160,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29029069,V-006,VS256811299256,REMOTE,Bangkok,shipped
936661860725,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29029200,V-006,VS256811295679,BKK-R9,Bangkok,shipped
401404949765,2025-11-29,2025-11-29,2026-01-15,TXN-202511-29029500,V-006,VS256811295756,BKK-PKT,Bangkok,shipped
1091719991168,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30000416,V-006,VS256811304036,REMOTE,Bangkok,shipped
551597737691,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30001212,V-006,VS256811309002,REMOTE,Bangkok,shipped
912746289824,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30003700,V-006,VS256811304419,BKK-EMSP,Bangkok,shipped
468649206004,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30006000,V-006,VS256811300172,BKK-SIAM,Bangkok,shipped
906675633326,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30006810,V-006,VS256811300058,REMOTE,Bangkok,shipped
816179339558,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30007211,V-006,VS256811300673,REMOTE,Bangkok,shipped
1017820091037,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30009100,V-006,VS256811305053,PTY-CTRL,Chonburi,shipped
231725024420,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30010044,V-006,VS256811302817,REMOTE,Bangkok,shipped
141683636717,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30011000,V-006,VS256811302142,BKK-SIAM,Bangkok,shipped
1014599414970,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30012200,V-006,VS256811308453,HKT-FEST,Phuket,shipped
592726194885,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30013100,V-006,VS256811306461,HKT-FEST,Phuket,shipped
712892213279,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30015159,V-006,VS256811300442,REMOTE,Bangkok,shipped
337775107400,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30015900,V-006,VS256811300672,BKK-R9,Bangkok,shipped
65883960532,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30016500,V-006,VS256811305310,KKC-CTRL,Khon Kaen,shipped
640582520530,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30017000,V-006,VS256811307904,PTY-CTRL,Chonburi,shipped
338335793653,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30018300,V-006,VS256811308628,PTY-CTRL,Chonburi,shipped
845261014950,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30018390,V-006,VS256811309021,REMOTE,Bangkok,shipped
1013487690421,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30018500,V-006,VS256811309439,BKK-CTW,Bangkok,shipped
630438365676,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30019662,V-006,VS256811307718,REMOTE,Bangkok,shipped
859096625827,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30019800,V-006,VS256811302548,HKT-FEST,Phuket,shipped
510686213458,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30019900,V-006,VS256811306591,UDN-CTRL,Udon Thani,shipped
250301859064,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30019964,V-006,VS256811303910,REMOTE,Bangkok,shipped
190164071762,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30022300,V-006,VS256811308574,KKC-CTRL,Khon Kaen,shipped
633212327602,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30022800,V-006,VS256811303394,PTY-CTRL,Chonburi,shipped
633107559851,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30023400,V-006,VS256811308658,BKK-EMSP,Bangkok,shipped
453720202669,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30025500,V-006,VS256811301031,CNX-MAYA,Chiang Mai,shipped
1005128867685,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30027100,V-006,VS256811308734,BKK-PKT,Bangkok,shipped
524033965073,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30028500,V-006,VS256811302768,CNX-MAYA,Chiang Mai,shipped
1079224905947,2025-11-30,2025-11-30,2026-01-15,TXN-202511-30029300,V-006,VS256811308803,UDN-CTRL,Udon Thani,shipped
1010388184915,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01000130,V-006,VS256812018816,REMOTE,Bangkok,shipped
976133958258,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01004000,V-006,VS256812017501,BKK-R9,Bangkok,shipped
753239182666,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01004355,V-006,VS256812017664,REMOTE,Bangkok,shipped
341372909745,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01004373,V-006,VS256812012351,REMOTE,Bangkok,shipped
288209165116,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01005000,V-006,VS256812018485,BKK-PKT,Bangkok,shipped
676946177882,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01005052,V-006,VS256812013155,REMOTE,Bangkok,shipped
401660121718,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01006634,V-006,VS256812012000,REMOTE,Bangkok,shipped
580257069754,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01007415,V-006,VS256812019471,REMOTE,Bangkok,shipped
69185293063,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01007994,V-006,VS256812013774,REMOTE,Bangkok,shipped
386128621044,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01008900,V-006,VS256812013290,PTY-CTRL,Chonburi,shipped
276751982761,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01010600,V-006,VS256812018687,BKK-PKT,Bangkok,shipped
1029273594221,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01011400,V-006,VS256812017344,BKK-CTW,Bangkok,shipped
1032313514409,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01013969,V-006,VS256812018002,REMOTE,Bangkok,shipped
756604932675,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01015900,V-006,VS256812016977,BKK-SIAM,Bangkok,shipped
727395758368,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01016400,V-006,VS256812017178,CNX-MAYA,Chiang Mai,shipped
941065290350,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01019800,V-006,VS256812012774,BKK-SIAM,Bangkok,shipped
645413741122,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01022177,V-006,VS256812018009,REMOTE,Bangkok,shipped
114747275738,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01023800,V-006,VS256812017002,BKK-SIAM,Bangkok,shipped
370989792726,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01023830,V-006,VS256812010515,REMOTE,Bangkok,shipped
614444851312,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01027400,V-006,VS256812011672,UDN-CTRL,Udon Thani,shipped
11883510912,2025-12-01,2025-12-01,2026-01-15,TXN-202512-01029789,V-006,VS256812019046,REMOTE,Bangkok,shipped
19138223392,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02002100,V-006,VS256812028565,BKK-PKT,Bangkok,shipped
818524748166,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02002609,V-006,VS256812023524,REMOTE,Bangkok,shipped
445603294743,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02002792,V-006,VS256812025273,REMOTE,Bangkok,shipped
735642954722,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02003300,V-006,VS256812024019,BKK-R9,Bangkok,shipped
690689196159,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02004200,V-006,VS256812029111,BKK-SIAM,Bangkok,shipped
268398869348,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02006000,V-006,VS256812028125,BKK-R9,Bangkok,shipped
788757484005,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02007100,V-006,VS256812024977,BKK-R9,Bangkok,shipped
232776163111,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02007300,V-006,VS256812029032,BKK-SIAM,Bangkok,shipped
793904375841,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02007600,V-006,VS256812029675,PTY-CTRL,Chonburi,shipped
477736516519,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02009400,V-006,VS256812027537,BKK-R9,Bangkok,shipped
66982418973,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02011700,V-006,VS256812020034,CNX-MAYA,Chiang Mai,shipped
695547409795,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02013360,V-006,VS256812028033,REMOTE,Bangkok,shipped
168000236962,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02015900,V-006,VS256812022934,CNX-MAYA,Chiang Mai,shipped
676076813034,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02018450,V-006,VS256812026820,REMOTE,Bangkok,shipped
716515666192,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02021378,V-006,VS256812024325,REMOTE,Bangkok,shipped
1075413186984,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02021419,V-006,VS256812027110,REMOTE,Bangkok,shipped
442695494396,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02022512,V-006,VS256812029248,REMOTE,Bangkok,shipped
1068449774510,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02023040,V-006,VS256812023806,REMOTE,Bangkok,shipped
27860568002,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02025800,V-006,VS256812024445,BKK-EMSP,Bangkok,shipped
662257885208,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02026900,V-006,VS256812020252,CNX-MAYA,Chiang Mai,shipped
361742262473,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02027184,V-006,VS256812025092,REMOTE,Bangkok,shipped
864314426703,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02027946,V-006,VS256812026015,REMOTE,Bangkok,shipped
423110847808,2025-12-02,2025-12-02,2026-01-15,TXN-202512-02029600,V-006,VS256812024524,BKK-PKT,Bangkok,shipped
34998785250,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03000732,V-006,VS256812039308,REMOTE,Bangkok,shipped
615304085801,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03000900,V-006,VS256812035968,BKK-R9,Bangkok,shipped
290103420848,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03002061,V-006,VS256812033796,REMOTE,Bangkok,shipped
797871668766,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03002600,V-006,VS256812038232,HKT-FEST,Phuket,shipped
1077917765821,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03004600,V-006,VS256812036809,BKK-SIAM,Bangkok,shipped
328754688632,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03005770,V-006,VS256812038699,REMOTE,Bangkok,shipped
935464630058,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03005974,V-006,VS256812035469,REMOTE,Bangkok,shipped
922586645020,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03006000,V-006,VS256812030178,BKK-SIAM,Bangkok,shipped
823031870417,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03006452,V-006,VS256812031492,REMOTE,Bangkok,shipped
56333335000,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03006600,V-006,VS256812034799,BKK-PKT,Bangkok,shipped
663230624832,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03006716,V-006,VS256812030837,REMOTE,Bangkok,shipped
206904862827,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03007300,V-006,VS256812036444,BKK-PKT,Bangkok,shipped
684491879110,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03007400,V-006,VS256812030531,BKK-SIAM,Bangkok,shipped
301254254058,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03007891,V-006,VS256812031733,REMOTE,Bangkok,shipped
263598318415,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03008325,V-006,VS256812034825,REMOTE,Bangkok,shipped
437590949007,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03008684,V-006,VS256812035468,REMOTE,Bangkok,shipped
304889902943,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03008800,V-006,VS256812034442,PTY-CTRL,Chonburi,shipped
191758041875,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03008900,V-006,VS256812032357,BKK-CTW,Bangkok,shipped
122613564022,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03009300,V-006,VS256812030619,BKK-EMSP,Bangkok,shipped
231639999538,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03011600,V-006,VS256812033126,UDN-CTRL,Udon Thani,shipped
224147330953,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03014600,V-006,VS256812035276,BKK-SIAM,Bangkok,shipped
803277308934,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03015200,V-006,VS256812039963,BKK-CTW,Bangkok,shipped
336863714685,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03016789,V-006,VS256812032625,REMOTE,Bangkok,shipped
55494423698,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03017801,V-006,VS256812037112,REMOTE,Bangkok,shipped
198340933664,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03018300,V-006,VS256812039081,BKK-EMSP,Bangkok,shipped
809821272727,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03020100,V-006,VS256812036328,BKK-SIAM,Bangkok,shipped
200260338915,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03020500,V-006,VS256812035901,PTY-CTRL,Chonburi,shipped
847604927493,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03023000,V-006,VS256812033148,HKT-FEST,Phuket,shipped
358637290473,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03027448,V-006,VS256812030800,REMOTE,Bangkok,shipped
592016640409,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03027854,V-006,VS256812038061,REMOTE,Bangkok,shipped
723734853882,2025-12-03,2025-12-03,2026-01-15,TXN-202512-03028020,V-006,VS256812034033,REMOTE,Bangkok,shipped
