txn_id,business_event_date,posting_date,effective_date,as_of_date,branch_code,customer_id,employee_id,channel,basket_total_thb,discount_total_thb,net_total_thb,shipping_charge_thb,shipping_method,promo_campaign_id,payment_method,payment_status,payment_due_date,payment_received_date,settlement_bank_txn_id,web_log_line_id,schema_version,is_b2b,retry_idempotency_marker
TXN-CL-E5-236530185,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000139,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-59859100,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000116,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-116932155,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000108,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-177068387,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000096,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-21414147,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000171,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-50550172,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000140,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-54525491,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000174,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-143924624,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000159,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-67643313,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000158,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-237814811,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000053,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-78160945,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000043,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-187554037,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000037,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-80387326,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000059,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-232663578,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000171,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-238951770,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000149,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-140794096,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000199,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-117290658,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000077,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-153754262,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000069,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-142047684,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000092,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-88941522,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000032,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-227423195,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000083,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-65830501,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000122,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-2289520,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000033,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-232202071,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000141,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-103163219,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000128,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-142277442,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000120,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-183831122,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000161,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-155882659,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000040,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-223931784,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000133,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-129045979,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000090,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-7987091,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000118,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-93347933,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000134,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-157043341,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000155,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-248526991,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000134,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-217229953,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000078,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-139904754,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000034,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-14051097,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000175,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-60300663,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000042,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-197833696,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000023,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-212725732,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000045,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-30703820,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000174,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-171535440,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000186,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-13715063,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000155,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-27059664,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000072,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-219611712,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000115,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-75060854,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000126,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-13283260,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000051,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-127299125,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000037,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-13336046,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000076,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-145106514,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000186,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-59474680,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000177,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-168715359,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000166,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-91081536,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000086,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-69197381,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000177,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-149381706,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000097,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-105496597,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000007,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-146078701,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000033,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-220220011,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000144,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-128647761,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000198,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-237208940,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000118,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-133694919,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000095,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-77215835,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000159,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-113969455,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000145,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-125843119,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000136,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-134570532,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000174,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-174060399,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000087,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-214641717,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000093,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-58396476,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000179,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-103044518,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000031,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-118673777,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000012,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-235115280,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000019,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-137629285,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000073,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-150723668,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000139,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-133743623,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000076,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-198846005,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000072,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-144530337,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000128,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-251826100,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000082,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-215718950,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000145,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-48551653,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000091,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-36098190,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000127,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-137626926,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000154,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-165700984,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000168,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-73570768,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000201,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-254178731,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000101,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-145905409,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000050,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-250334744,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000187,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-32552564,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000082,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-74308917,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000027,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-122276345,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000072,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-6583448,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000154,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-58176029,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000009,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-94169109,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000010,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-217049794,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000031,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-114827113,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000148,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-258510872,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000137,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-120471543,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000186,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-211470754,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000048,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-201139156,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000083,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-231409934,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000025,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-193872694,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000142,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-156687866,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000107,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-241027895,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000059,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-260213777,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000160,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-216347455,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000196,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-122080876,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000028,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-215780476,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000103,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-147723202,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000007,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-222472007,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000202,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-208829218,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000047,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-158568116,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000032,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-4029925,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000003,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-175804000,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000045,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-149171055,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000081,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-98222179,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000024,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-134066566,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000179,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-210695057,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000160,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-139924507,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000132,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-194021372,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000025,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
TXN-CL-E5-185958535,2025-07-11,2025-07-11,,2026-01-15,REMOTE,CUST-L3-000037,EMP-L3-00011,online,38900.00,1945.00,36955.00,0.00,standard,SF-LAUNCH-2568,credit_card,pending,,,,,2,false,
