cs_interaction_id,business_event_date,posting_date,effective_date,as_of_date,customer_id,employee_id,branch_code,channel,interaction_type,resolution_type,related_refund_id,related_warranty_claim_id,chat_session_id
CSI-202506-8218676,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-001006,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202506-12001006,
CSI-202506-741882,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-002077,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202506-12002077,,
CSI-202506-4423830,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-004464,EMP-L3-00031,BKK-R9,in_person,warranty_claim,open,,WC-202506-12004464,
CSI-202506-9978620,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-006745,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202506-12006745,,
CSI-202506-2761791,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-007523,EMP-L3-00043,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-12-519647
CSI-202506-1380737,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-007630,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202506-12007630,,
CSI-202506-5872154,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-009631,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202506-12009631,,
CSI-202506-10160594,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-010598,EMP-L3-00061,BKK-R9,in_person,refund_request,resolved,RFD-202506-12010598,,
CSI-202506-2577950,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-010598,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-12-6df1b2
CSI-202506-13263304,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-011910,EMP-L3-00073,BKK-R9,in_person,warranty_claim,open,,WC-202506-12011910,
CSI-202506-14686251,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-015597,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202506-12015597,,
CSI-202506-230859,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-015659,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202506-12015659,,
CSI-202506-12180290,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-015717,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202506-12015717,
CSI-202506-7750521,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-017819,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202506-12017819,,
CSI-202506-1428919,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-023697,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-12023697,,
CSI-202506-717579,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-024127,EMP-L3-00109,BKK-R9,in_person,warranty_claim,open,,WC-202506-12024127,
CSI-202506-13483551,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-024952,EMP-L3-00115,BKK-R9,in_person,refund_request,resolved,RFD-202506-12024952,,
CSI-202506-16670683,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-025021,EMP-L3-00121,BKK-R9,in_person,refund_request,resolved,RFD-202506-12025021,,
CSI-202506-7840615,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-028421,EMP-L3-00127,BKK-R9,in_person,warranty_claim,open,,WC-202506-12028421,
CSI-202506-12688306,2025-06-12,2025-06-12,,2026-01-15,CUST-L3-029252,EMP-L3-00133,BKK-R9,in_person,warranty_claim,open,,WC-202506-12029252,
CSI-202506-14483815,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-003084,EMP-L3-00010,BKK-R9,in_person,refund_request,resolved,RFD-202506-13003084,,
CSI-202506-13203009,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-004882,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202506-13004882,
CSI-202506-3651997,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-005456,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202506-13005456,
CSI-202506-15139868,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-007285,EMP-L3-00031,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-13-ca0c09
CSI-202506-7824159,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-011213,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202506-13011213,,
CSI-202506-11619459,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-013454,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202506-13013454,,
CSI-202506-6544254,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-014652,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202506-13014652,,
CSI-202506-15208605,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-016191,EMP-L3-00055,BKK-R9,in_person,warranty_claim,open,,WC-202506-13016191,
CSI-202506-2547022,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-017126,EMP-L3-00061,BKK-R9,in_person,refund_request,resolved,RFD-202506-13017126,,
CSI-202506-6891238,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-017437,EMP-L3-00067,BKK-R9,in_person,refund_request,resolved,RFD-202506-13017437,,
CSI-202506-7862707,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-017712,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202506-13017712,,
CSI-202506-12002719,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-018121,EMP-L3-00079,BKK-R9,in_person,warranty_claim,open,,WC-202506-13018121,
CSI-202506-14669256,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-018178,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202506-13018178,,
CSI-202506-12713682,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-018495,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202506-13018495,
CSI-202506-16358949,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-018755,EMP-L3-00097,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-13-a3f046
CSI-202506-10931726,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-021663,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-13021663,,
CSI-202506-537862,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-021906,EMP-L3-00109,BKK-R9,in_person,warranty_claim,open,,WC-202506-13021906,
CSI-202506-14224560,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-022657,EMP-L3-00115,BKK-R9,in_person,refund_request,resolved,RFD-202506-13022657,,
CSI-202506-1762543,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-022754,EMP-L3-00121,BKK-R9,in_person,refund_request,resolved,RFD-202506-13022754,,
CSI-202506-16378496,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-024232,EMP-L3-00127,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-13-7a96f0
CSI-202506-4525346,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-026051,EMP-L3-00133,BKK-R9,in_person,refund_request,resolved,RFD-202506-13026051,,
CSI-202506-332089,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-026051,EMP-L3-00139,BKK-R9,in_person,warranty_claim,open,,WC-202506-13026051,
CSI-202506-15603882,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-028454,EMP-L3-00145,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-13-8fe324
CSI-202506-15799014,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-028741,EMP-L3-00151,BKK-R9,in_person,refund_request,resolved,RFD-202506-13028741,,
CSI-202506-7868905,2025-06-13,2025-06-13,,2026-01-15,CUST-L3-028788,EMP-L3-00157,BKK-R9,in_person,warranty_claim,open,,WC-202506-13028788,
CSI-202506-15711276,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-002424,EMP-L3-00010,BKK-R9,in_person,refund_request,resolved,RFD-202506-14002424,,
CSI-202506-16316237,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-002522,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202506-14002522,,
CSI-202506-11940148,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-002791,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202506-14002791,,
CSI-202506-15306748,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-003195,EMP-L3-00031,BKK-R9,in_person,warranty_claim,open,,WC-202506-14003195,
CSI-202506-15049951,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-004288,EMP-L3-00037,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-14-8da0bd
CSI-202506-3048172,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-007044,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202506-14007044,,
CSI-202506-10892791,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-012680,EMP-L3-00049,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-14-94308e
CSI-202506-14853232,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-013416,EMP-L3-00055,BKK-R9,in_person,warranty_claim,open,,WC-202506-14013416,
CSI-202506-10601123,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-014288,EMP-L3-00061,BKK-R9,in_person,refund_request,resolved,RFD-202506-14014288,,
CSI-202506-12632729,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-015773,EMP-L3-00067,BKK-R9,in_person,refund_request,resolved,RFD-202506-14015773,,
CSI-202506-15303698,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-017480,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202506-14017480,,
CSI-202506-7408338,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-017766,EMP-L3-00079,BKK-R9,in_person,warranty_claim,open,,WC-202506-14017766,
CSI-202506-3000340,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-018551,EMP-L3-00085,BKK-R9,in_person,warranty_claim,open,,WC-202506-14018551,
CSI-202506-5392741,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-020918,EMP-L3-00091,BKK-R9,in_person,refund_request,resolved,RFD-202506-14020918,,
CSI-202506-4136253,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-022888,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202506-14022888,,
CSI-202506-10410580,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-023341,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-14023341,,
CSI-202506-12533726,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-023867,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202506-14023867,,
CSI-202506-6123586,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-023930,EMP-L3-00115,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-14-31efdb
CSI-202506-16475368,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-024333,EMP-L3-00121,BKK-R9,in_person,refund_request,resolved,RFD-202506-14024333,,
CSI-202506-13480552,2025-06-14,2025-06-14,,2026-01-15,CUST-L3-029079,EMP-L3-00127,BKK-R9,in_person,refund_request,resolved,RFD-202506-14029079,,
CSI-202506-13215671,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-001513,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202506-15001513,
CSI-202506-2086497,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-001768,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202506-15001768,,
CSI-202506-169899,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-005231,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202506-15005231,
CSI-202506-1255323,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-005423,EMP-L3-00031,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-97c8a6
CSI-202506-3985831,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-007343,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202506-15007343,,
CSI-202506-4047906,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-007664,EMP-L3-00043,BKK-R9,in_person,warranty_claim,open,,WC-202506-15007664,
CSI-202506-5399726,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-008366,EMP-L3-00049,BKK-R9,in_person,warranty_claim,open,,WC-202506-15008366,
CSI-202506-15641013,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-008668,EMP-L3-00055,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-6b97aa
CSI-202506-3385975,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-009254,EMP-L3-00061,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-d13ede
CSI-202506-2582004,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-009412,EMP-L3-00067,BKK-R9,in_person,warranty_claim,open,,WC-202506-15009412,
CSI-202506-1452723,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-009947,EMP-L3-00073,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-382cf9
CSI-202506-6867674,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-010733,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202506-15010733,,
CSI-202506-14933807,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-010733,EMP-L3-00085,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-0efb56
CSI-202506-431698,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-010796,EMP-L3-00091,BKK-R9,in_person,refund_request,resolved,RFD-202506-15010796,,
CSI-202506-8604519,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-011257,EMP-L3-00097,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-0c519f
CSI-202506-5457215,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-016096,EMP-L3-00103,BKK-R9,in_person,warranty_claim,open,,WC-202506-15016096,
CSI-202506-10648132,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-016747,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202506-15016747,,
CSI-202506-15751698,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-019705,EMP-L3-00115,BKK-R9,in_person,warranty_claim,open,,WC-202506-15019705,
CSI-202506-15516714,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-021275,EMP-L3-00121,BKK-R9,in_person,warranty_claim,open,,WC-202506-15021275,
CSI-202506-14955936,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-022594,EMP-L3-00127,BKK-R9,in_person,refund_request,resolved,RFD-202506-15022594,,
CSI-202506-7403838,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-022643,EMP-L3-00133,BKK-R9,in_person,refund_request,resolved,RFD-202506-15022643,,
CSI-202506-551928,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-024172,EMP-L3-00139,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-15-b3c8f2
CSI-202506-11732294,2025-06-15,2025-06-15,,2026-01-15,CUST-L3-029755,EMP-L3-00145,BKK-R9,in_person,warranty_claim,open,,WC-202506-15029755,
CSI-202506-6775955,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-002557,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-16-e28b80
CSI-202506-8484357,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-006032,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202506-16006032,
CSI-202506-8583408,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-009128,EMP-L3-00025,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-16-4e1a55
CSI-202506-3107046,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-010338,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202506-16010338,,
CSI-202506-4103781,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-012805,EMP-L3-00037,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-16-ee707d
CSI-202506-9329602,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-013843,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202506-16013843,,
CSI-202506-7880000,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-015218,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202506-16015218,,
CSI-202506-4810592,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-015916,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202506-16015916,,
CSI-202506-7002855,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-015916,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202506-16015916,
CSI-202506-15389499,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-017635,EMP-L3-00067,BKK-R9,in_person,refund_request,resolved,RFD-202506-16017635,,
CSI-202506-12863700,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-017768,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202506-16017768,,
CSI-202506-3672026,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-019789,EMP-L3-00079,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-16-56f36c
CSI-202506-5698822,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-021059,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202506-16021059,,
CSI-202506-3846510,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-022992,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202506-16022992,
CSI-202506-12946788,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-023933,EMP-L3-00097,BKK-R9,in_person,warranty_claim,open,,WC-202506-16023933,
CSI-202506-9592215,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-024196,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-16024196,,
CSI-202506-9060130,2025-06-16,2025-06-16,,2026-01-15,CUST-L3-026636,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202506-16026636,,
CSI-202506-8877022,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-000609,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202506-17000609,
CSI-202506-6761208,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-004131,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202506-17004131,,
CSI-202506-13548732,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-007203,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202506-17007203,
CSI-202506-1081119,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-007328,EMP-L3-00031,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-17-94cb07
CSI-202506-2154697,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-008927,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202506-17008927,,
CSI-202506-2888665,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-009347,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202506-17009347,,
CSI-202506-6406504,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-010563,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202506-17010563,,
CSI-202506-2884109,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-013151,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202506-17013151,,
CSI-202506-16420974,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-013991,EMP-L3-00061,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-17-f00340
CSI-202506-13930764,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-015778,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-17-2f8196
CSI-202506-3060305,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-015956,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202506-17015956,,
CSI-202506-14809762,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-016073,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202506-17016073,,
CSI-202506-12280971,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-017014,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202506-17017014,,
CSI-202506-4409360,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-017490,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202506-17017490,
CSI-202506-12312781,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-017968,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202506-17017968,,
CSI-202506-9336384,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-018456,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-17018456,,
CSI-202506-1512115,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-022606,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202506-17022606,,
CSI-202506-10997766,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-022606,EMP-L3-00115,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-17-590e9c
CSI-202506-13660140,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-026687,EMP-L3-00121,BKK-R9,in_person,warranty_claim,open,,WC-202506-17026687,
CSI-202506-12626125,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-026687,EMP-L3-00127,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-17-186bd9
CSI-202506-4216191,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-026733,EMP-L3-00133,BKK-R9,in_person,refund_request,resolved,RFD-202506-17026733,,
CSI-202506-12106648,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-028723,EMP-L3-00139,BKK-R9,in_person,refund_request,resolved,RFD-202506-17028723,,
CSI-202506-6172597,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-029250,EMP-L3-00145,BKK-R9,in_person,refund_request,resolved,RFD-202506-17029250,,
CSI-202506-5368632,2025-06-17,2025-06-17,,2026-01-15,CUST-L3-029250,EMP-L3-00151,BKK-R9,in_person,warranty_claim,open,,WC-202506-17029250,
CSI-202506-6700779,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-000752,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-11587f
CSI-202506-086288,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-001331,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202506-18001331,,
CSI-202506-12391991,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-001536,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202506-18001536,
CSI-202506-1998571,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-001971,EMP-L3-00031,BKK-R9,in_person,warranty_claim,open,,WC-202506-18001971,
CSI-202506-10859171,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-002802,EMP-L3-00037,BKK-R9,in_person,warranty_claim,open,,WC-202506-18002802,
CSI-202506-2661415,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-003078,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202506-18003078,,
CSI-202506-4920447,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-005837,EMP-L3-00049,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-ad3457
CSI-202506-8533471,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-006850,EMP-L3-00055,BKK-R9,in_person,warranty_claim,open,,WC-202506-18006850,
CSI-202506-3535266,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-007593,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202506-18007593,
CSI-202506-10626368,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-008375,EMP-L3-00067,BKK-R9,in_person,warranty_claim,open,,WC-202506-18008375,
CSI-202506-235396,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-008807,EMP-L3-00073,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-6ff82c
CSI-202506-15187422,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-011517,EMP-L3-00079,BKK-R9,in_person,warranty_claim,open,,WC-202506-18011517,
CSI-202506-15918266,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-012149,EMP-L3-00085,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-dba6f1
CSI-202506-2102165,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-013002,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202506-18013002,
CSI-202506-753499,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-013454,EMP-L3-00097,BKK-R9,in_person,warranty_claim,open,,WC-202506-18013454,
CSI-202506-5049468,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-013520,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202506-18013520,,
CSI-202506-3651254,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-015920,EMP-L3-00109,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-e90873
CSI-202506-2349863,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-019484,EMP-L3-00115,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-18-b4ef07
CSI-202506-10457726,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-020003,EMP-L3-00121,BKK-R9,in_person,warranty_claim,open,,WC-202506-18020003,
CSI-202506-13476849,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-021042,EMP-L3-00127,BKK-R9,in_person,refund_request,resolved,RFD-202506-18021042,,
CSI-202506-1124887,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-021133,EMP-L3-00133,BKK-R9,in_person,refund_request,resolved,RFD-202506-18021133,,
CSI-202506-272647,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-027392,EMP-L3-00139,BKK-R9,in_person,refund_request,resolved,RFD-202506-18027392,,
CSI-202506-2590724,2025-06-18,2025-06-18,,2026-01-15,CUST-L3-028413,EMP-L3-00145,BKK-R9,in_person,warranty_claim,open,,WC-202506-18028413,
CSI-202506-14304752,2025-06-19,2025-06-19,,2026-01-15,CUST-L3-002271,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202506-19002271,
CSI-202506-10025395,2025-06-19,2025-06-19,,2026-01-15,CUST-L3-002549,EMP-L3-00019,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-06-19-818add
CSI-202506-6719078,2025-06-19,2025-06-19,,2026-01-15,CUST-L3-005717,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202506-19005717,,
