bank_txn_id,business_event_date,posting_date,effective_date,as_of_date,account_id,transaction_type,counterparty,related_entity_id,related_entity_table,amount_thb,balance_after_thb,description
BT-202506-155658813111,2025-06-08,2025-06-08,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-08|cash,FACT_SALES_DEPOSIT_BATCH,287700.00,416922419.00,B2C cash batch deposit BKK-SIAM 2025-06-08
BT-202506-646113478157,2025-06-08,2025-06-08,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-08|credit_card,FACT_SALES_DEPOSIT_BATCH,346700.00,417459519.00,B2C credit_card batch deposit BKK-SIAM 2025-06-08
BT-202506-142544134833,2025-06-08,2025-06-08,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-08|debit_card,FACT_SALES_DEPOSIT_BATCH,267400.00,416634719.00,B2C debit_card batch deposit BKK-SIAM 2025-06-08
BT-202506-49873345765,2025-06-08,2025-06-08,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-08|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,190400.00,417112819.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-08
BT-202506-1045614755353,2025-06-09,2025-06-09,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-09|cash,FACT_SALES_DEPOSIT_BATCH,252600.00,417712119.00,B2C cash batch deposit BKK-SIAM 2025-06-09
BT-202506-719046092925,2025-06-09,2025-06-09,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-09|credit_card,FACT_SALES_DEPOSIT_BATCH,95600.00,418009419.00,B2C credit_card batch deposit BKK-SIAM 2025-06-09
BT-202506-824698579930,2025-06-09,2025-06-09,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-09|debit_card,FACT_SALES_DEPOSIT_BATCH,231300.00,418240719.00,B2C debit_card batch deposit BKK-SIAM 2025-06-09
BT-202506-540492631557,2025-06-09,2025-06-09,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-09|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,201700.00,417913819.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-09
BT-202506-532832739885,2025-06-10,2025-06-10,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-10|cash,FACT_SALES_DEPOSIT_BATCH,338100.00,418758119.00,B2C cash batch deposit BKK-SIAM 2025-06-10
BT-202506-557352672066,2025-06-10,2025-06-10,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-10|credit_card,FACT_SALES_DEPOSIT_BATCH,11800.00,418769919.00,B2C credit_card batch deposit BKK-SIAM 2025-06-10
BT-202506-660320606731,2025-06-10,2025-06-10,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-10|debit_card,FACT_SALES_DEPOSIT_BATCH,45300.00,418815219.00,B2C debit_card batch deposit BKK-SIAM 2025-06-10
BT-202506-284383499716,2025-06-10,2025-06-10,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-10|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,179300.00,418420019.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-10
BT-202506-393443530846,2025-06-11,2025-06-11,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-11|cash,FACT_SALES_DEPOSIT_BATCH,322800.00,419138019.00,B2C cash batch deposit BKK-SIAM 2025-06-11
BT-202506-965595106113,2025-06-11,2025-06-11,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-11|credit_card,FACT_SALES_DEPOSIT_BATCH,192000.00,419375219.00,B2C credit_card batch deposit BKK-SIAM 2025-06-11
BT-202506-659227317251,2025-06-11,2025-06-11,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-11|debit_card,FACT_SALES_DEPOSIT_BATCH,24900.00,419183219.00,B2C debit_card batch deposit BKK-SIAM 2025-06-11
BT-202506-510131322197,2025-06-11,2025-06-11,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-11|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,20300.00,419158319.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-11
BT-202506-356607518615,2025-06-12,2025-06-12,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-12|cash,FACT_SALES_DEPOSIT_BATCH,359200.00,419734419.00,B2C cash batch deposit BKK-SIAM 2025-06-12
BT-202506-608265683494,2025-06-12,2025-06-12,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-12|credit_card,FACT_SALES_DEPOSIT_BATCH,188800.00,420354819.00,B2C credit_card batch deposit BKK-SIAM 2025-06-12
BT-202506-953519134670,2025-06-12,2025-06-12,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-12|debit_card,FACT_SALES_DEPOSIT_BATCH,67700.00,420422519.00,B2C debit_card batch deposit BKK-SIAM 2025-06-12
BT-202506-444547311153,2025-06-12,2025-06-12,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-12|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,431600.00,420166019.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-12
BT-202506-107594879712,2025-06-13,2025-06-13,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-13|cash,FACT_SALES_DEPOSIT_BATCH,406600.00,420829119.00,B2C cash batch deposit BKK-SIAM 2025-06-13
BT-202506-479736705919,2025-06-13,2025-06-13,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-13|credit_card,FACT_SALES_DEPOSIT_BATCH,258500.00,421253619.00,B2C credit_card batch deposit BKK-SIAM 2025-06-13
BT-202506-22523334247,2025-06-13,2025-06-13,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-13|debit_card,FACT_SALES_DEPOSIT_BATCH,154200.00,420995119.00,B2C debit_card batch deposit BKK-SIAM 2025-06-13
BT-202506-111213158601,2025-06-13,2025-06-13,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-13|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,11800.00,420840919.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-13
BT-202506-672393386096,2025-06-14,2025-06-14,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-14|cash,FACT_SALES_DEPOSIT_BATCH,102000.00,421956819.00,B2C cash batch deposit BKK-SIAM 2025-06-14
BT-202506-1047141265437,2025-06-14,2025-06-14,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-14|credit_card,FACT_SALES_DEPOSIT_BATCH,266600.00,421624919.00,B2C credit_card batch deposit BKK-SIAM 2025-06-14
BT-202506-512487843625,2025-06-14,2025-06-14,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-14|debit_card,FACT_SALES_DEPOSIT_BATCH,229900.00,421854819.00,B2C debit_card batch deposit BKK-SIAM 2025-06-14
BT-202506-102030466663,2025-06-14,2025-06-14,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-14|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,104700.00,421358319.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-14
BT-202506-762801093854,2025-06-15,2025-06-15,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-15|cash,FACT_SALES_DEPOSIT_BATCH,333100.00,422720619.00,B2C cash batch deposit BKK-SIAM 2025-06-15
BT-202506-163533827777,2025-06-15,2025-06-15,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-15|credit_card,FACT_SALES_DEPOSIT_BATCH,328800.00,422285619.00,B2C credit_card batch deposit BKK-SIAM 2025-06-15
BT-202506-89530572620,2025-06-15,2025-06-15,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-15|debit_card,FACT_SALES_DEPOSIT_BATCH,72100.00,422792719.00,B2C debit_card batch deposit BKK-SIAM 2025-06-15
BT-202506-302565141146,2025-06-15,2025-06-15,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-15|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,101900.00,422387519.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-15
BT-202506-466230707888,2025-06-16,2025-06-16,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-16|cash,FACT_SALES_DEPOSIT_BATCH,61700.00,423028119.00,B2C cash batch deposit BKK-SIAM 2025-06-16
BT-202506-476848805674,2025-06-16,2025-06-16,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-16|credit_card,FACT_SALES_DEPOSIT_BATCH,338800.00,423366919.00,B2C credit_card batch deposit BKK-SIAM 2025-06-16
BT-202506-196916438094,2025-06-16,2025-06-16,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-16|debit_card,FACT_SALES_DEPOSIT_BATCH,36700.00,422829419.00,B2C debit_card batch deposit BKK-SIAM 2025-06-16
BT-202506-326885389296,2025-06-16,2025-06-16,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-16|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,137000.00,422966419.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-16
BT-202506-529531146389,2025-06-17,2025-06-17,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-17|cash,FACT_SALES_DEPOSIT_BATCH,304800.00,423744919.00,B2C cash batch deposit BKK-SIAM 2025-06-17
BT-202506-932554640136,2025-06-17,2025-06-17,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-17|credit_card,FACT_SALES_DEPOSIT_BATCH,258000.00,424147119.00,B2C credit_card batch deposit BKK-SIAM 2025-06-17
BT-202506-1097333450709,2025-06-17,2025-06-17,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-17|debit_card,FACT_SALES_DEPOSIT_BATCH,73200.00,423440119.00,B2C debit_card batch deposit BKK-SIAM 2025-06-17
BT-202506-659741477518,2025-06-17,2025-06-17,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-17|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,144200.00,423889119.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-17
BT-202506-936237218955,2025-06-18,2025-06-18,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-18|cash,FACT_SALES_DEPOSIT_BATCH,287400.00,425082319.00,B2C cash batch deposit BKK-SIAM 2025-06-18
BT-202506-896968922084,2025-06-18,2025-06-18,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-18|credit_card,FACT_SALES_DEPOSIT_BATCH,210700.00,424794919.00,B2C credit_card batch deposit BKK-SIAM 2025-06-18
BT-202506-55838643308,2025-06-18,2025-06-18,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-18|debit_card,FACT_SALES_DEPOSIT_BATCH,122500.00,424269619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-18
BT-202506-610979363573,2025-06-18,2025-06-18,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-18|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,314600.00,424584219.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-18
BT-202506-178346915375,2025-06-19,2025-06-19,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-19|cash,FACT_SALES_DEPOSIT_BATCH,95500.00,425177819.00,B2C cash batch deposit BKK-SIAM 2025-06-19
BT-202506-880079906493,2025-06-19,2025-06-19,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-19|credit_card,FACT_SALES_DEPOSIT_BATCH,358400.00,425605219.00,B2C credit_card batch deposit BKK-SIAM 2025-06-19
BT-202506-586092702995,2025-06-19,2025-06-19,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-19|debit_card,FACT_SALES_DEPOSIT_BATCH,8500.00,425186319.00,B2C debit_card batch deposit BKK-SIAM 2025-06-19
BT-202506-723658932833,2025-06-19,2025-06-19,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-19|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,60500.00,425246819.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-19
BT-202506-306925226853,2025-06-20,2025-06-20,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-20|cash,FACT_SALES_DEPOSIT_BATCH,42500.00,426293319.00,B2C cash batch deposit BKK-SIAM 2025-06-20
BT-202506-259597423399,2025-06-20,2025-06-20,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-20|credit_card,FACT_SALES_DEPOSIT_BATCH,334300.00,426250819.00,B2C credit_card batch deposit BKK-SIAM 2025-06-20
BT-202506-1823856065,2025-06-20,2025-06-20,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-20|debit_card,FACT_SALES_DEPOSIT_BATCH,311300.00,425916519.00,B2C debit_card batch deposit BKK-SIAM 2025-06-20
BT-202506-601840164344,2025-06-20,2025-06-20,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-20|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,100000.00,426393319.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-20
BT-202506-351890503259,2025-06-21,2025-06-21,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-21|cash,FACT_SALES_DEPOSIT_BATCH,258400.00,426651719.00,B2C cash batch deposit BKK-SIAM 2025-06-21
BT-202506-847043766165,2025-06-21,2025-06-21,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-21|credit_card,FACT_SALES_DEPOSIT_BATCH,271300.00,427172819.00,B2C credit_card batch deposit BKK-SIAM 2025-06-21
BT-202506-629958550976,2025-06-21,2025-06-21,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-21|debit_card,FACT_SALES_DEPOSIT_BATCH,164900.00,426816619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-21
BT-202506-734906575381,2025-06-21,2025-06-21,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-21|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,84900.00,426901519.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-21
BT-202506-846504520279,2025-06-22,2025-06-22,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-22|cash,FACT_SALES_DEPOSIT_BATCH,431600.00,427956219.00,B2C cash batch deposit BKK-SIAM 2025-06-22
BT-202506-524379354219,2025-06-22,2025-06-22,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-22|credit_card,FACT_SALES_DEPOSIT_BATCH,334000.00,427524619.00,B2C credit_card batch deposit BKK-SIAM 2025-06-22
BT-202506-1004281225325,2025-06-22,2025-06-22,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-22|debit_card,FACT_SALES_DEPOSIT_BATCH,17800.00,427190619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-22
BT-202506-979635681080,2025-06-22,2025-06-22,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-22|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,161400.00,428117619.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-22
BT-202506-1030161207802,2025-06-23,2025-06-23,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-23|cash,FACT_SALES_DEPOSIT_BATCH,450100.00,428567719.00,B2C cash batch deposit BKK-SIAM 2025-06-23
BT-202506-138304075411,2025-06-23,2025-06-23,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-23|credit_card,FACT_SALES_DEPOSIT_BATCH,236900.00,428804619.00,B2C credit_card batch deposit BKK-SIAM 2025-06-23
BT-202506-311733547529,2025-06-23,2025-06-23,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-23|debit_card,FACT_SALES_DEPOSIT_BATCH,242600.00,429047219.00,B2C debit_card batch deposit BKK-SIAM 2025-06-23
BT-202506-566617397975,2025-06-23,2025-06-23,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-23|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,104500.00,429151719.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-23
BT-202506-295577800334,2025-06-24,2025-06-24,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-24|cash,FACT_SALES_DEPOSIT_BATCH,429400.00,429720019.00,B2C cash batch deposit BKK-SIAM 2025-06-24
BT-202506-703456581926,2025-06-24,2025-06-24,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-24|credit_card,FACT_SALES_DEPOSIT_BATCH,30700.00,429750719.00,B2C credit_card batch deposit BKK-SIAM 2025-06-24
BT-202506-272695278742,2025-06-24,2025-06-24,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-24|debit_card,FACT_SALES_DEPOSIT_BATCH,138900.00,429290619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-24
BT-202506-992022366999,2025-06-24,2025-06-24,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-24|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,42800.00,429793519.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-24
BT-202506-1020331521707,2025-06-25,2025-06-25,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-25|cash,FACT_SALES_DEPOSIT_BATCH,380800.00,430174319.00,B2C cash batch deposit BKK-SIAM 2025-06-25
BT-202506-350446155033,2025-06-25,2025-06-25,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-25|credit_card,FACT_SALES_DEPOSIT_BATCH,34800.00,430344419.00,B2C credit_card batch deposit BKK-SIAM 2025-06-25
BT-202506-266320026716,2025-06-25,2025-06-25,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-25|debit_card,FACT_SALES_DEPOSIT_BATCH,135300.00,430309619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-25
BT-202506-99274848821,2025-06-25,2025-06-25,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-25|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,189000.00,430533419.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-25
BT-202506-1081035861821,2025-06-26,2025-06-26,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-26|cash,FACT_SALES_DEPOSIT_BATCH,337400.00,430870819.00,B2C cash batch deposit BKK-SIAM 2025-06-26
BT-202506-381371181267,2025-06-26,2025-06-26,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-26|credit_card,FACT_SALES_DEPOSIT_BATCH,279900.00,431150719.00,B2C credit_card batch deposit BKK-SIAM 2025-06-26
BT-202506-38232771190,2025-06-26,2025-06-26,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-26|debit_card,FACT_SALES_DEPOSIT_BATCH,135600.00,431286319.00,B2C debit_card batch deposit BKK-SIAM 2025-06-26
BT-202506-754575104999,2025-06-26,2025-06-26,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-26|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,311600.00,431597919.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-26
BT-202506-659610563364,2025-06-27,2025-06-27,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-27|cash,FACT_SALES_DEPOSIT_BATCH,133100.00,432033419.00,B2C cash batch deposit BKK-SIAM 2025-06-27
BT-202506-431146177868,2025-06-27,2025-06-27,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-27|credit_card,FACT_SALES_DEPOSIT_BATCH,96000.00,431693919.00,B2C credit_card batch deposit BKK-SIAM 2025-06-27
BT-202506-523828620960,2025-06-27,2025-06-27,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-27|debit_card,FACT_SALES_DEPOSIT_BATCH,26300.00,431720219.00,B2C debit_card batch deposit BKK-SIAM 2025-06-27
BT-202506-590254838646,2025-06-27,2025-06-27,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-27|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,180100.00,431900319.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-27
BT-202506-71728808404,2025-06-28,2025-06-28,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-28|cash,FACT_SALES_DEPOSIT_BATCH,516200.00,432549619.00,B2C cash batch deposit BKK-SIAM 2025-06-28
BT-202506-76382437535,2025-06-28,2025-06-28,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-28|credit_card,FACT_SALES_DEPOSIT_BATCH,114000.00,432663619.00,B2C credit_card batch deposit BKK-SIAM 2025-06-28
BT-202506-854188851350,2025-06-28,2025-06-28,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-28|debit_card,FACT_SALES_DEPOSIT_BATCH,26700.00,432795619.00,B2C debit_card batch deposit BKK-SIAM 2025-06-28
BT-202506-8246067687,2025-06-28,2025-06-28,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-28|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,105300.00,432768919.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-28
BT-202506-742395500723,2025-06-29,2025-06-29,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-29|cash,FACT_SALES_DEPOSIT_BATCH,235600.00,433364319.00,B2C cash batch deposit BKK-SIAM 2025-06-29
BT-202506-277703187605,2025-06-29,2025-06-29,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-29|credit_card,FACT_SALES_DEPOSIT_BATCH,68600.00,433072819.00,B2C credit_card batch deposit BKK-SIAM 2025-06-29
BT-202506-1050333438719,2025-06-29,2025-06-29,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-29|debit_card,FACT_SALES_DEPOSIT_BATCH,208600.00,433004219.00,B2C debit_card batch deposit BKK-SIAM 2025-06-29
BT-202506-408085870383,2025-06-29,2025-06-29,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-29|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,55900.00,433128719.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-29
BT-202506-147595220489,2025-06-30,2025-06-30,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-30|cash,FACT_SALES_DEPOSIT_BATCH,226200.00,433590519.00,B2C cash batch deposit BKK-SIAM 2025-06-30
BT-202506-214593041592,2025-06-30,2025-06-30,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-30|credit_card,FACT_SALES_DEPOSIT_BATCH,165500.00,433756019.00,B2C credit_card batch deposit BKK-SIAM 2025-06-30
BT-202506-775565333328,2025-06-30,2025-06-30,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-30|debit_card,FACT_SALES_DEPOSIT_BATCH,369900.00,434231919.00,B2C debit_card batch deposit BKK-SIAM 2025-06-30
BT-202506-474272027054,2025-06-30,2025-06-30,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-06-30|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,106000.00,433862019.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-06-30
BT-202507-996147119326,2025-07-01,2025-07-01,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-01|cash,FACT_SALES_DEPOSIT_BATCH,660200.00,435326819.00,B2C cash batch deposit BKK-SIAM 2025-07-01
BT-202507-862531633878,2025-07-01,2025-07-01,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-01|credit_card,FACT_SALES_DEPOSIT_BATCH,245500.00,434666619.00,B2C credit_card batch deposit BKK-SIAM 2025-07-01
BT-202507-1085313943542,2025-07-01,2025-07-01,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-01|debit_card,FACT_SALES_DEPOSIT_BATCH,128400.00,434360319.00,B2C debit_card batch deposit BKK-SIAM 2025-07-01
BT-202507-290342817502,2025-07-01,2025-07-01,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-01|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,60800.00,434421119.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-07-01
BT-202507-746995978798,2025-07-02,2025-07-02,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-02|cash,FACT_SALES_DEPOSIT_BATCH,107400.00,435785419.00,B2C cash batch deposit BKK-SIAM 2025-07-02
BT-202507-72486872105,2025-07-02,2025-07-02,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-02|credit_card,FACT_SALES_DEPOSIT_BATCH,96800.00,435678019.00,B2C credit_card batch deposit BKK-SIAM 2025-07-02
BT-202507-354547567870,2025-07-02,2025-07-02,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-02|debit_card,FACT_SALES_DEPOSIT_BATCH,254400.00,435581219.00,B2C debit_card batch deposit BKK-SIAM 2025-07-02
BT-202507-849027166510,2025-07-02,2025-07-02,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-02|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,188900.00,435974319.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-07-02
BT-202507-1041724356574,2025-07-03,2025-07-03,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-03|cash,FACT_SALES_DEPOSIT_BATCH,78600.00,436052919.00,B2C cash batch deposit BKK-SIAM 2025-07-03
BT-202507-910252888972,2025-07-03,2025-07-03,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-03|credit_card,FACT_SALES_DEPOSIT_BATCH,42800.00,436184819.00,B2C credit_card batch deposit BKK-SIAM 2025-07-03
BT-202507-434242035803,2025-07-03,2025-07-03,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-03|debit_card,FACT_SALES_DEPOSIT_BATCH,89100.00,436142019.00,B2C debit_card batch deposit BKK-SIAM 2025-07-03
BT-202507-993353223223,2025-07-03,2025-07-03,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-03|mobile_wallet,FACT_SALES_DEPOSIT_BATCH,435000.00,436619819.00,B2C mobile_wallet batch deposit BKK-SIAM 2025-07-03
BT-202507-349214286051,2025-07-04,2025-07-04,,2026-01-15,OPER-BKK-SIAM,deposit,,BKK-SIAM|2025-07-04|cash,FACT_SALES_DEPOSIT_BATCH,260700.00,436924219.00,B2C cash batch deposit BKK-SIAM 2025-07-04
