return_id,business_event_date,posting_date,effective_date,as_of_date,original_txn_id,line_item_id,sku_id,branch_code,customer_id,return_reason,approved_by_employee_id,days_since_purchase,return_amount_thb
RET-202507-05022505,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05022505,222232178108,SKU-MASS-026,CNX-MAYA,CUST-L3-022505,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-05023938,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05023938,975878908706,SKU-MASS-064,BKK-EMSP,CUST-L3-023938,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-05024314,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05024314,343016493387,SKU-MASS-103,HKT-FEST,CUST-L3-024314,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-05026449,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05026449,579325350274,SKU-MASS-046,BKK-EMSP,CUST-L3-026449,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-05027240,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05027240,934361159062,SKU-MASS-091,KKC-CTRL,CUST-L3-027240,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-05028093,2025-07-05,2025-07-05,,2026-01-15,TXN-202507-05028093,658435050707,SKU-MASS-073,BKK-SIAM,CUST-L3-028093,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-06000807,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06000807,253024561571,SKU-MASS-059,BKK-CTW,CUST-L3-000807,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-06002565,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06002565,409760515317,SKU-MASS-015,CNX-MAYA,CUST-L3-002565,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-06005452,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06005452,295405324916,SKU-MASS-009,REMOTE,CUST-L3-005452,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-06006764,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06006764,173806179592,SKU-MASS-040,BKK-CTW,CUST-L3-006764,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-06008388,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06008388,366463026961,SKU-MASS-045,BKK-CTW,CUST-L3-008388,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-06008648,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06008648,686518144855,SKU-MASS-107,HKT-FEST,CUST-L3-008648,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-06010395,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06010395,488310502832,SKU-STD-001,CNX-MAYA,CUST-L3-010395,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-06013866,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06013866,592247426940,SKU-MASS-075,BKK-CTW,CUST-L3-013866,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-06013891,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06013891,1059746954534,SKU-MASS-013,BKK-SIAM,CUST-L3-013891,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-06019499,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06019499,574822725522,SKU-MASS-056,BKK-CTW,CUST-L3-019499,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-06023138,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06023138,555916778814,SKU-MASS-074,BKK-SIAM,CUST-L3-023138,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-06023371,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06023371,19252113639,DN-LT-010,PTY-CTRL,CUST-L3-023371,customer_change_of_mind,EMP-L3-00005,0,84900.00
RET-202507-06024838,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06024838,95728175772,SKU-MASS-064,UDN-CTRL,CUST-L3-024838,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-06029198,2025-07-06,2025-07-06,,2026-01-15,TXN-202507-06029198,1012125787487,SKU-MASS-094,BKK-SIAM,CUST-L3-029198,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-07000842,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07000842,97146435113,SKU-MASS-079,BKK-PKT,CUST-L3-000842,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-07004664,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07004664,559723531659,SKU-MASS-011,CNX-MAYA,CUST-L3-004664,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-07008201,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07008201,951343592841,SKU-MASS-105,KKC-CTRL,CUST-L3-008201,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-07008510,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07008510,665582701028,SKU-MASS-021,BKK-R9,CUST-L3-008510,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-07014320,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07014320,121984082261,SKU-MASS-083,BKK-SIAM,CUST-L3-014320,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-07014787,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07014787,358568153745,SKU-MASS-104,BKK-SIAM,CUST-L3-014787,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-07015808,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07015808,877855015385,SKU-MASS-034,HKT-FEST,CUST-L3-015808,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-07016327,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07016327,486545728556,SKU-MASS-084,HKT-FEST,CUST-L3-016327,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-07019513,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07019513,24225493881,SKU-MASS-053,HKT-FEST,CUST-L3-019513,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-07020933,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07020933,18831587039,SKU-MASS-020,KKC-CTRL,CUST-L3-020933,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-07022915,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07022915,1004691202023,SKU-MASS-086,BKK-EMSP,CUST-L3-022915,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-07024939,2025-07-07,2025-07-07,,2026-01-15,TXN-202507-07024939,170923881271,SKU-MASS-048,HKT-FEST,CUST-L3-024939,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-08001791,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08001791,412979077123,SKU-MASS-074,PTY-CTRL,CUST-L3-001791,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-08002512,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08002512,1021714835481,SKU-MASS-093,HKT-FEST,CUST-L3-002512,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-08003835,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08003835,898381846199,SKU-MASS-047,BKK-PKT,CUST-L3-003835,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-08006955,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08006955,925764858268,SKU-MASS-064,KKC-CTRL,CUST-L3-006955,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-08007724,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08007724,564084858415,SKU-MASS-057,UDN-CTRL,CUST-L3-007724,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-08008488,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08008488,328048008755,SKU-MASS-039,BKK-EMSP,CUST-L3-008488,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-08008893,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08008893,758718107566,SKU-MASS-014,CNX-MAYA,CUST-L3-008893,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-08019546,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08019546,771808573212,SKU-MASS-088,PTY-CTRL,CUST-L3-019546,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-08026595,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08026595,195482146589,SKU-MASS-025,BKK-SIAM,CUST-L3-026595,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-08029154,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08029154,583545925028,SKU-MASS-107,REMOTE,CUST-L3-029154,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-08029742,2025-07-08,2025-07-08,,2026-01-15,TXN-202507-08029742,365896076766,SKU-MASS-088,KKC-CTRL,CUST-L3-029742,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-09002513,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09002513,430903224641,SKU-MASS-081,CNX-MAYA,CUST-L3-002513,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-09005860,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09005860,765023440857,SKU-MASS-018,REMOTE,CUST-L3-005860,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-09007293,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09007293,1026572911965,SKU-MASS-034,BKK-CTW,CUST-L3-007293,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-09012427,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09012427,434751330145,SKU-MASS-010,BKK-SIAM,CUST-L3-012427,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-09013885,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09013885,434084276913,SKU-MASS-036,BKK-SIAM,CUST-L3-013885,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-09017535,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09017535,156722397789,SKU-MASS-068,BKK-EMSP,CUST-L3-017535,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-09020208,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09020208,458457657819,SKU-MASS-056,KKC-CTRL,CUST-L3-020208,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-09028810,2025-07-09,2025-07-09,,2026-01-15,TXN-202507-09028810,249080261842,SKU-MASS-042,PTY-CTRL,CUST-L3-028810,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-10000064,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10000064,1015093077241,SKU-MASS-065,PTY-CTRL,CUST-L3-000064,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-10004248,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10004248,95056641913,SKU-MASS-093,HKT-FEST,CUST-L3-004248,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-10009713,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10009713,780086842617,SKU-MASS-098,BKK-SIAM,CUST-L3-009713,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-10010460,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10010460,231370950894,SKU-MASS-043,BKK-SIAM,CUST-L3-010460,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-10011418,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10011418,496933024943,DN-LT-010,BKK-PKT,CUST-L3-011418,customer_change_of_mind,EMP-L3-00005,0,84900.00
RET-202507-10012932,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10012932,1033839219675,SKU-MASS-090,BKK-R9,CUST-L3-012932,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-10013456,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10013456,633267370702,SKU-MASS-055,KKC-CTRL,CUST-L3-013456,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-10019795,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10019795,708234074137,SKU-MASS-033,REMOTE,CUST-L3-019795,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-10021047,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10021047,486663621719,SKU-MASS-023,REMOTE,CUST-L3-021047,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-10022291,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10022291,406463481739,SKU-MASS-061,CNX-MAYA,CUST-L3-022291,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-10022418,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10022418,307774961946,SKU-MASS-093,BKK-PKT,CUST-L3-022418,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-10025940,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10025940,643864964964,SKU-MASS-110,UDN-CTRL,CUST-L3-025940,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-10027956,2025-07-10,2025-07-10,,2026-01-15,TXN-202507-10027956,730914017771,SKU-MASS-029,KKC-CTRL,CUST-L3-027956,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-11004317,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11004317,908904840378,SKU-MASS-053,PTY-CTRL,CUST-L3-004317,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-11008445,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11008445,602153967583,SKU-MASS-025,HKT-FEST,CUST-L3-008445,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-11010236,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11010236,143428236036,SKU-MASS-062,BKK-CTW,CUST-L3-010236,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-11012305,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11012305,751640112539,SKU-MASS-007,BKK-PKT,CUST-L3-012305,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-11012668,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11012668,600286399644,SKU-MASS-045,BKK-CTW,CUST-L3-012668,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-11015295,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11015295,998942519139,SKU-MASS-102,BKK-SIAM,CUST-L3-015295,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-11017490,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11017490,737328466634,SKU-MASS-034,BKK-EMSP,CUST-L3-017490,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-11025240,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11025240,555721010515,SKU-MASS-013,BKK-EMSP,CUST-L3-025240,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-11026027,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11026027,445015220589,SKU-MASS-079,PTY-CTRL,CUST-L3-026027,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-11029015,2025-07-11,2025-07-11,,2026-01-15,TXN-202507-11029015,401467965074,SKU-MASS-038,BKK-EMSP,CUST-L3-029015,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-12007287,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12007287,107842979806,SKU-MASS-033,BKK-SIAM,CUST-L3-007287,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-12011123,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12011123,694724305700,SKU-MASS-083,UDN-CTRL,CUST-L3-011123,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-12012871,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12012871,1027321729322,SKU-MASS-042,BKK-SIAM,CUST-L3-012871,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-12012917,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12012917,223478824588,SKU-MASS-093,PTY-CTRL,CUST-L3-012917,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-12020237,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12020237,395351911745,SKU-MASS-046,PTY-CTRL,CUST-L3-020237,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-12021803,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12021803,804862212430,SKU-MASS-067,REMOTE,CUST-L3-021803,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-12022080,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12022080,622893865175,SKU-MASS-083,BKK-CTW,CUST-L3-022080,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-12022277,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12022277,517330935631,SKU-MASS-056,BKK-SIAM,CUST-L3-022277,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-12024809,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12024809,925359177636,SKU-MASS-081,BKK-EMSP,CUST-L3-024809,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-12029888,2025-07-12,2025-07-12,,2026-01-15,TXN-202507-12029888,551224062779,SKU-MASS-030,BKK-PKT,CUST-L3-029888,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-13003536,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13003536,816020599768,SKU-MASS-016,BKK-EMSP,CUST-L3-003536,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-13005505,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13005505,656116574612,SKU-MASS-064,PTY-CTRL,CUST-L3-005505,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-13006767,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13006767,558663122432,SKU-MASS-032,KKC-CTRL,CUST-L3-006767,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-13010343,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13010343,893150384357,SKU-MASS-018,BKK-CTW,CUST-L3-010343,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-13010885,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13010885,957463317904,SKU-MASS-093,CNX-MAYA,CUST-L3-010885,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-13016560,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13016560,227715996388,SKU-MASS-069,BKK-SIAM,CUST-L3-016560,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-13020459,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13020459,696057982840,SKU-MASS-022,BKK-R9,CUST-L3-020459,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-13021208,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13021208,973741649820,SKU-MASS-016,BKK-SIAM,CUST-L3-021208,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-13025971,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13025971,161057915045,SKU-MASS-083,BKK-PKT,CUST-L3-025971,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-13029434,2025-07-13,2025-07-13,,2026-01-15,TXN-202507-13029434,838590083725,SKU-MASS-062,BKK-SIAM,CUST-L3-029434,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-14000448,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14000448,958791033746,SKU-MASS-036,BKK-R9,CUST-L3-000448,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-14002575,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14002575,997183296590,SKU-MASS-099,PTY-CTRL,CUST-L3-002575,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-14007766,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14007766,598231098969,SKU-MASS-102,REMOTE,CUST-L3-007766,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-14010450,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14010450,368945249080,SKU-MASS-014,CNX-MAYA,CUST-L3-010450,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-14017412,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14017412,752212471267,SKU-MASS-032,UDN-CTRL,CUST-L3-017412,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-14023289,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14023289,527268977116,SKU-MASS-027,CNX-MAYA,CUST-L3-023289,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-14024466,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14024466,315617444502,SKU-MASS-064,CNX-MAYA,CUST-L3-024466,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-14025388,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14025388,66736092146,SKU-MASS-081,REMOTE,CUST-L3-025388,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-14029323,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14029323,512316478003,SKU-MASS-045,BKK-SIAM,CUST-L3-029323,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202507-14029721,2025-07-14,2025-07-14,,2026-01-15,TXN-202507-14029721,258839809582,SKU-MASS-068,BKK-CTW,CUST-L3-029721,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-15009703,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15009703,494562162152,SKU-MASS-011,BKK-EMSP,CUST-L3-009703,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-15015710,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15015710,903371038336,SKU-MASS-050,BKK-R9,CUST-L3-015710,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-15017169,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15017169,262366021335,SKU-MASS-063,BKK-SIAM,CUST-L3-017169,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-15019905,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15019905,773475516051,SKU-MASS-081,KKC-CTRL,CUST-L3-019905,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-15020979,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15020979,555108590029,SKU-MASS-009,BKK-EMSP,CUST-L3-020979,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-15024698,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15024698,77898432834,SKU-MASS-033,BKK-PKT,CUST-L3-024698,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-15026136,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15026136,588505534674,SKU-MASS-035,BKK-SIAM,CUST-L3-026136,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-15029655,2025-07-15,2025-07-15,,2026-01-15,TXN-202507-15029655,689633412531,SKU-MASS-030,BKK-R9,CUST-L3-029655,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-16002307,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16002307,1073552134456,SKU-MASS-048,BKK-EMSP,CUST-L3-002307,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-16002482,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16002482,437346978352,SKU-MASS-039,PTY-CTRL,CUST-L3-002482,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-16004754,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16004754,699728623545,SKU-MASS-048,UDN-CTRL,CUST-L3-004754,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202507-16006656,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16006656,1064799494079,SKU-MASS-039,HKT-FEST,CUST-L3-006656,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-16009937,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16009937,501198918523,SKU-MASS-028,BKK-CTW,CUST-L3-009937,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-16016432,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16016432,281926555709,SKU-MASS-108,BKK-EMSP,CUST-L3-016432,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202507-16017895,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16017895,415420156358,SKU-MASS-074,BKK-SIAM,CUST-L3-017895,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-16018820,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16018820,35163295386,SKU-MASS-041,HKT-FEST,CUST-L3-018820,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202507-16028474,2025-07-16,2025-07-16,,2026-01-15,TXN-202507-16028474,54598748538,AW-MN-001,BKK-PKT,CUST-L3-028474,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202507-17002470,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17002470,572249689616,SKU-MASS-078,BKK-SIAM,CUST-L3-002470,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202507-17004001,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17004001,956563586627,SKU-MASS-026,CNX-MAYA,CUST-L3-004001,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202507-17004199,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17004199,140412563536,SKU-MASS-087,BKK-SIAM,CUST-L3-004199,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-17008951,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17008951,195506978470,SKU-MASS-067,BKK-CTW,CUST-L3-008951,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202507-17014451,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17014451,1062581687866,NT-LT-001,BKK-EMSP,CUST-L3-014451,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202507-17014901,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17014901,970764643187,SKU-MASS-079,BKK-SIAM,CUST-L3-014901,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202507-17015308,2025-07-17,2025-07-17,,2026-01-15,TXN-202507-17015308,1048705619830,SKU-MASS-050,BKK-SIAM,CUST-L3-015308,customer_change_of_mind,EMP-L3-00005,0,24900.00
