refund_id,business_event_date,posting_date,effective_date,as_of_date,return_id,cs_interaction_id,customer_id,refund_amount_thb,request_date,approver_employee_id,cosig_employee_id,bank_txn_id
RFD-202512-13026182,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13026182,,CUST-L3-026182,4900.00,2025-12-13,EMP-L3-00005,,BT-202512-230120351859
RFD-202512-13028179,2025-12-13,2025-12-13,,2026-01-15,RET-202512-13028179,,CUST-L3-028179,12900.00,2025-12-13,EMP-L3-00005,,BT-202512-891372006931
RFD-202512-14003633,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14003633,,CUST-L3-003633,6900.00,2025-12-14,EMP-L3-00005,,BT-202512-570627660579
RFD-202512-14007595,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14007595,,CUST-L3-007595,55900.00,2025-12-14,EMP-L3-00005,,BT-202512-595026898528
RFD-202512-14011949,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14011949,,CUST-L3-011949,12900.00,2025-12-14,EMP-L3-00005,,BT-202512-212979383160
RFD-202512-14015314,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14015314,,CUST-L3-015314,8500.00,2025-12-14,EMP-L3-00005,,BT-202512-331337167501
RFD-202512-14018261,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14018261,,CUST-L3-018261,55900.00,2025-12-14,EMP-L3-00005,,BT-202512-522071336987
RFD-202512-14018734,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14018734,,CUST-L3-018734,24900.00,2025-12-14,EMP-L3-00005,,BT-202512-1067043513958
RFD-202512-14019230,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14019230,,CUST-L3-019230,8500.00,2025-12-14,EMP-L3-00005,,BT-202512-286036407218
RFD-202512-14020272,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14020272,,CUST-L3-020272,24900.00,2025-12-14,EMP-L3-00005,,BT-202512-121077789396
RFD-202512-14021839,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14021839,,CUST-L3-021839,55900.00,2025-12-14,EMP-L3-00005,,BT-202512-1068697347178
RFD-202512-14023294,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14023294,,CUST-L3-023294,42900.00,2025-12-14,EMP-L3-00005,,BT-202512-531626241232
RFD-202512-14024320,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14024320,,CUST-L3-024320,8500.00,2025-12-14,EMP-L3-00005,,BT-202512-303271084388
RFD-202512-14027149,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14027149,,CUST-L3-027149,29900.00,2025-12-14,EMP-L3-00005,,BT-202512-281371047161
RFD-202512-14027755,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14027755,,CUST-L3-027755,4900.00,2025-12-14,EMP-L3-00005,,BT-202512-304619188535
RFD-202512-14028796,2025-12-14,2025-12-14,,2026-01-15,RET-202512-14028796,,CUST-L3-028796,6900.00,2025-12-14,EMP-L3-00005,,BT-202512-506868238323
RFD-202512-15003056,2025-12-15,2025-12-15,,2026-01-15,RET-202512-15003056,,CUST-L3-003056,4900.00,2025-12-15,EMP-L3-00005,,BT-202512-558162715316
RFD-202512-15003453,2025-12-15,2025-12-15,,2026-01-15,RET-202512-15003453,,CUST-L3-003453,4900.00,2025-12-15,EMP-L3-00005,,BT-202512-901075541871
RFD-202512-15014532,2025-12-15,2025-12-15,,2026-01-15,RET-202512-15014532,,CUST-L3-014532,12900.00,2025-12-15,EMP-L3-00005,,BT-202512-402289819284
RFD-202512-15015523,2025-12-15,2025-12-15,,2026-01-15,RET-202512-15015523,,CUST-L3-015523,55900.00,2025-12-15,EMP-L3-00005,,BT-202512-272485673242
RFD-202512-15019384,2025-12-15,2025-12-15,,2026-01-15,RET-202512-15019384,,CUST-L3-019384,4900.00,2025-12-15,EMP-L3-00005,,BT-202512-209673989627
RFD-202512-16002509,2025-12-16,2025-12-16,,2026-01-15,RET-202512-16002509,,CUST-L3-002509,4900.00,2025-12-16,EMP-L3-00005,,BT-202512-375560912779
RFD-202512-16008636,2025-12-16,2025-12-16,,2026-01-15,RET-202512-16008636,,CUST-L3-008636,8500.00,2025-12-16,EMP-L3-00005,,BT-202512-374757196925
RFD-202512-16011563,2025-12-16,2025-12-16,,2026-01-15,RET-202512-16011563,,CUST-L3-011563,12900.00,2025-12-16,EMP-L3-00005,,BT-202512-715544127064
RFD-202512-16017776,2025-12-16,2025-12-16,,2026-01-15,RET-202512-16017776,,CUST-L3-017776,8500.00,2025-12-16,EMP-L3-00005,,BT-202512-467904123468
RFD-202512-16027942,2025-12-16,2025-12-16,,2026-01-15,RET-202512-16027942,,CUST-L3-027942,6900.00,2025-12-16,EMP-L3-00005,,BT-202512-50647641467
RFD-202512-17012398,2025-12-17,2025-12-17,,2026-01-15,RET-202512-17012398,,CUST-L3-012398,24900.00,2025-12-17,EMP-L3-00005,,BT-202512-839907215550
RFD-202512-17015298,2025-12-17,2025-12-17,,2026-01-15,RET-202512-17015298,,CUST-L3-015298,6900.00,2025-12-17,EMP-L3-00005,,BT-202512-457986269764
RFD-202512-17021972,2025-12-17,2025-12-17,,2026-01-15,RET-202512-17021972,,CUST-L3-021972,24900.00,2025-12-17,EMP-L3-00005,,BT-202512-448380033940
RFD-202512-17025374,2025-12-17,2025-12-17,,2026-01-15,RET-202512-17025374,,CUST-L3-025374,84900.00,2025-12-17,EMP-L3-00005,,BT-202512-760965450811
RFD-202512-18004476,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18004476,,CUST-L3-004476,6900.00,2025-12-18,EMP-L3-00005,,BT-202512-870605721771
RFD-202512-18005507,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18005507,,CUST-L3-005507,4900.00,2025-12-18,EMP-L3-00005,,BT-202512-667481966388
RFD-202512-18011986,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18011986,,CUST-L3-011986,6900.00,2025-12-18,EMP-L3-00005,,BT-202512-632003425796
RFD-202512-18012817,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18012817,,CUST-L3-012817,8500.00,2025-12-18,EMP-L3-00005,,BT-202512-696793089730
RFD-202512-18015074,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18015074,,CUST-L3-015074,12900.00,2025-12-18,EMP-L3-00005,,BT-202512-289816043322
RFD-202512-18016298,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18016298,,CUST-L3-016298,29900.00,2025-12-18,EMP-L3-00005,,BT-202512-282790234114
RFD-202512-18019223,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18019223,,CUST-L3-019223,55900.00,2025-12-18,EMP-L3-00005,,BT-202512-870197412971
RFD-202512-18023928,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18023928,,CUST-L3-023928,29900.00,2025-12-18,EMP-L3-00005,,BT-202512-960189621340
RFD-202512-18026917,2025-12-18,2025-12-18,,2026-01-15,RET-202512-18026917,,CUST-L3-026917,12900.00,2025-12-18,EMP-L3-00005,,BT-202512-806789847163
RFD-202512-19000619,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19000619,,CUST-L3-000619,6900.00,2025-12-19,EMP-L3-00005,,BT-202512-705890017741
RFD-202512-19002763,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19002763,,CUST-L3-002763,12900.00,2025-12-19,EMP-L3-00005,,BT-202512-839616830445
RFD-202512-19003745,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19003745,,CUST-L3-003745,55900.00,2025-12-19,EMP-L3-00005,,BT-202512-470978355394
RFD-202512-19004059,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19004059,,CUST-L3-004059,4900.00,2025-12-19,EMP-L3-00005,,BT-202512-438314358845
RFD-202512-19009478,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19009478,,CUST-L3-009478,8500.00,2025-12-19,EMP-L3-00005,,BT-202512-628286438157
RFD-202512-19025397,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19025397,,CUST-L3-025397,6900.00,2025-12-19,EMP-L3-00005,,BT-202512-981028204211
RFD-202512-19025962,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19025962,,CUST-L3-025962,55900.00,2025-12-19,EMP-L3-00005,,BT-202512-284084452618
RFD-202512-19029160,2025-12-19,2025-12-19,,2026-01-15,RET-202512-19029160,,CUST-L3-029160,8500.00,2025-12-19,EMP-L3-00005,,BT-202512-713932707093
RFD-202512-20003209,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20003209,,CUST-L3-003209,12900.00,2025-12-20,EMP-L3-00005,,BT-202512-476183164804
RFD-202512-20005959,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20005959,,CUST-L3-005959,5900.00,2025-12-20,EMP-L3-00005,,BT-202512-416154889407
RFD-202512-20006186,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20006186,,CUST-L3-006186,6900.00,2025-12-20,EMP-L3-00005,,BT-202512-598922315472
RFD-202512-20006514,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20006514,,CUST-L3-006514,8500.00,2025-12-20,EMP-L3-00005,,BT-202512-662925680305
RFD-202512-20008893,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20008893,,CUST-L3-008893,8500.00,2025-12-20,EMP-L3-00005,,BT-202512-263130817759
RFD-202512-20017648,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20017648,,CUST-L3-017648,29900.00,2025-12-20,EMP-L3-00005,,BT-202512-175085831050
RFD-202512-20020342,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20020342,,CUST-L3-020342,6900.00,2025-12-20,EMP-L3-00005,,BT-202512-1057926731036
RFD-202512-20020523,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20020523,,CUST-L3-020523,4900.00,2025-12-20,EMP-L3-00005,,BT-202512-700522872583
RFD-202512-20024686,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20024686,,CUST-L3-024686,4900.00,2025-12-20,EMP-L3-00005,,BT-202512-529028650108
RFD-202512-20028121,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20028121,,CUST-L3-028121,24900.00,2025-12-20,EMP-L3-00005,,BT-202512-761865117711
RFD-202512-20028620,2025-12-20,2025-12-20,,2026-01-15,RET-202512-20028620,,CUST-L3-028620,18900.00,2025-12-20,EMP-L3-00005,,BT-202512-1048862686454
RFD-202512-21001763,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21001763,,CUST-L3-001763,18900.00,2025-12-21,EMP-L3-00005,,BT-202512-577612485763
RFD-202512-21002906,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21002906,,CUST-L3-002906,6900.00,2025-12-21,EMP-L3-00005,,BT-202512-830703985938
RFD-202512-21005827,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21005827,,CUST-L3-005827,4900.00,2025-12-21,EMP-L3-00005,,BT-202512-220389592202
RFD-202512-21005888,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21005888,,CUST-L3-005888,55900.00,2025-12-21,EMP-L3-00005,,BT-202512-1068978145973
RFD-202512-21010025,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21010025,,CUST-L3-010025,8500.00,2025-12-21,EMP-L3-00005,,BT-202512-530835172918
RFD-202512-21012807,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21012807,,CUST-L3-012807,18900.00,2025-12-21,EMP-L3-00005,,BT-202512-425223079377
RFD-202512-21012828,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21012828,,CUST-L3-012828,4900.00,2025-12-21,EMP-L3-00005,,BT-202512-424345338888
RFD-202512-21018046,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21018046,,CUST-L3-018046,4900.00,2025-12-21,EMP-L3-00005,,BT-202512-89813730179
RFD-202512-21021617,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21021617,,CUST-L3-021617,29900.00,2025-12-21,EMP-L3-00005,,BT-202512-106975742932
RFD-202512-21026781,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21026781,,CUST-L3-026781,18900.00,2025-12-21,EMP-L3-00005,,BT-202512-1064970806534
RFD-202512-21029654,2025-12-21,2025-12-21,,2026-01-15,RET-202512-21029654,,CUST-L3-029654,8500.00,2025-12-21,EMP-L3-00005,,BT-202512-520729525613
RFD-202512-22007415,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22007415,,CUST-L3-007415,4900.00,2025-12-22,EMP-L3-00005,,BT-202512-608240382239
RFD-202512-22008492,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22008492,,CUST-L3-008492,29900.00,2025-12-22,EMP-L3-00005,,BT-202512-1078526943847
RFD-202512-22008664,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22008664,,CUST-L3-008664,18900.00,2025-12-22,EMP-L3-00005,,BT-202512-715592755180
RFD-202512-22012774,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22012774,,CUST-L3-012774,24900.00,2025-12-22,EMP-L3-00005,,BT-202512-509219216139
RFD-202512-22013879,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22013879,,CUST-L3-013879,18900.00,2025-12-22,EMP-L3-00005,,BT-202512-588414140798
RFD-202512-22015274,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22015274,,CUST-L3-015274,29900.00,2025-12-22,EMP-L3-00005,,BT-202512-486246591253
RFD-202512-22015525,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22015525,,CUST-L3-015525,6900.00,2025-12-22,EMP-L3-00005,,BT-202512-419747629796
RFD-202512-22022309,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22022309,,CUST-L3-022309,24900.00,2025-12-22,EMP-L3-00005,,BT-202512-424853545029
RFD-202512-22026106,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22026106,,CUST-L3-026106,24900.00,2025-12-22,EMP-L3-00005,,BT-202512-588209622812
RFD-202512-22029302,2025-12-22,2025-12-22,,2026-01-15,RET-202512-22029302,,CUST-L3-029302,12900.00,2025-12-22,EMP-L3-00005,,BT-202512-840258344181
RFD-CL-L1-138205663,2025-12-22,2025-12-22,,2026-01-15,,,CUST-L3-000078,8000.00,2025-12-22,EMP-L3-00010,,BT-CL-L1-55801892
RFD-202512-23001926,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23001926,,CUST-L3-001926,24900.00,2025-12-23,EMP-L3-00005,,BT-202512-328083206308
RFD-202512-23003258,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23003258,,CUST-L3-003258,4900.00,2025-12-23,EMP-L3-00005,,BT-202512-10843989602
RFD-202512-23004356,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23004356,,CUST-L3-004356,12900.00,2025-12-23,EMP-L3-00005,,BT-202512-654019877684
RFD-202512-23006630,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23006630,,CUST-L3-006630,8500.00,2025-12-23,EMP-L3-00005,,BT-202512-578720745472
RFD-202512-23013347,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23013347,,CUST-L3-013347,12900.00,2025-12-23,EMP-L3-00005,,BT-202512-941513627779
RFD-202512-23018310,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23018310,,CUST-L3-018310,8500.00,2025-12-23,EMP-L3-00005,,BT-202512-864179559109
RFD-202512-23023332,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23023332,,CUST-L3-023332,4900.00,2025-12-23,EMP-L3-00005,,BT-202512-1089185352728
RFD-202512-23028671,2025-12-23,2025-12-23,,2026-01-15,RET-202512-23028671,,CUST-L3-028671,84900.00,2025-12-23,EMP-L3-00005,,BT-202512-305261360931
RFD-202512-24000506,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24000506,,CUST-L3-000506,8500.00,2025-12-24,EMP-L3-00005,,BT-202512-939815634903
RFD-202512-24002191,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24002191,,CUST-L3-002191,8500.00,2025-12-24,EMP-L3-00005,,BT-202512-988342407779
RFD-202512-24002492,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24002492,,CUST-L3-002492,55900.00,2025-12-24,EMP-L3-00005,,BT-202512-753112414342
RFD-202512-24005230,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24005230,,CUST-L3-005230,24900.00,2025-12-24,EMP-L3-00005,,BT-202512-738890455196
RFD-202512-24010663,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24010663,,CUST-L3-010663,8500.00,2025-12-24,EMP-L3-00005,,BT-202512-210471990196
RFD-202512-24013605,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24013605,,CUST-L3-013605,8500.00,2025-12-24,EMP-L3-00005,,BT-202512-383860683803
RFD-202512-24015066,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24015066,,CUST-L3-015066,84900.00,2025-12-24,EMP-L3-00005,,BT-202512-51933526232
RFD-202512-24020628,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24020628,,CUST-L3-020628,8500.00,2025-12-24,EMP-L3-00005,,BT-202512-753334334516
RFD-202512-24021653,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24021653,,CUST-L3-021653,55900.00,2025-12-24,EMP-L3-00005,,BT-202512-220586773384
RFD-202512-24022625,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24022625,,CUST-L3-022625,29900.00,2025-12-24,EMP-L3-00005,,BT-202512-677356701550
RFD-202512-24024073,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24024073,,CUST-L3-024073,12900.00,2025-12-24,EMP-L3-00005,,BT-202512-176730767821
RFD-202512-24024118,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24024118,,CUST-L3-024118,24900.00,2025-12-24,EMP-L3-00005,,BT-202512-378866065803
RFD-202512-24024484,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24024484,,CUST-L3-024484,4900.00,2025-12-24,EMP-L3-00005,,BT-202512-840816008953
RFD-202512-24026526,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24026526,,CUST-L3-026526,55900.00,2025-12-24,EMP-L3-00005,,BT-202512-244316060666
RFD-202512-24026721,2025-12-24,2025-12-24,,2026-01-15,RET-202512-24026721,,CUST-L3-026721,18900.00,2025-12-24,EMP-L3-00005,,BT-202512-916250412792
RFD-202512-25002781,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25002781,,CUST-L3-002781,12900.00,2025-12-25,EMP-L3-00005,,BT-202512-139534658091
RFD-202512-25005315,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25005315,,CUST-L3-005315,6900.00,2025-12-25,EMP-L3-00005,,BT-202512-338794407214
RFD-202512-25005518,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25005518,,CUST-L3-005518,8500.00,2025-12-25,EMP-L3-00005,,BT-202512-664542996543
RFD-202512-25006208,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25006208,,CUST-L3-006208,4900.00,2025-12-25,EMP-L3-00005,,BT-202512-107818411081
RFD-202512-25009745,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25009745,,CUST-L3-009745,4900.00,2025-12-25,EMP-L3-00005,,BT-202512-197850809563
RFD-202512-25011655,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25011655,,CUST-L3-011655,24900.00,2025-12-25,EMP-L3-00005,,BT-202512-116836696959
RFD-202512-25012510,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25012510,,CUST-L3-012510,24900.00,2025-12-25,EMP-L3-00005,,BT-202512-1068898257631
RFD-202512-25015255,2025-12-25,2025-12-25,,2026-01-15,RET-202512-25015255,,CUST-L3-015255,24900.00,2025-12-25,EMP-L3-00005,,BT-202512-287196944150
RFD-202512-26007387,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26007387,,CUST-L3-007387,12900.00,2025-12-26,EMP-L3-00005,,BT-202512-286597499273
RFD-202512-26007481,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26007481,,CUST-L3-007481,8500.00,2025-12-26,EMP-L3-00005,,BT-202512-1023957068467
RFD-202512-26012380,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26012380,,CUST-L3-012380,6900.00,2025-12-26,EMP-L3-00005,,BT-202512-483386122683
RFD-202512-26013628,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26013628,,CUST-L3-013628,55900.00,2025-12-26,EMP-L3-00005,,BT-202512-698472895643
RFD-202512-26024659,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26024659,,CUST-L3-024659,24900.00,2025-12-26,EMP-L3-00005,,BT-202512-76582085126
RFD-202512-26025493,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26025493,,CUST-L3-025493,12900.00,2025-12-26,EMP-L3-00005,,BT-202512-888337989661
RFD-202512-26025596,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26025596,,CUST-L3-025596,24900.00,2025-12-26,EMP-L3-00005,,BT-202512-176815771001
RFD-202512-26026138,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26026138,,CUST-L3-026138,8500.00,2025-12-26,EMP-L3-00005,,BT-202512-1040475722870
RFD-202512-26026237,2025-12-26,2025-12-26,,2026-01-15,RET-202512-26026237,,CUST-L3-026237,55900.00,2025-12-26,EMP-L3-00005,,BT-202512-480691954316
RFD-202512-27006412,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27006412,,CUST-L3-006412,18900.00,2025-12-27,EMP-L3-00005,,BT-202512-1034522631143
RFD-202512-27006690,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27006690,,CUST-L3-006690,6900.00,2025-12-27,EMP-L3-00005,,BT-202512-542810069475
RFD-202512-27007767,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27007767,,CUST-L3-007767,6900.00,2025-12-27,EMP-L3-00005,,BT-202512-862022711277
RFD-202512-27008511,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27008511,,CUST-L3-008511,29900.00,2025-12-27,EMP-L3-00005,,BT-202512-552431118590
RFD-202512-27010681,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27010681,,CUST-L3-010681,42900.00,2025-12-27,EMP-L3-00005,,BT-202512-113786015899
RFD-202512-27011422,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27011422,,CUST-L3-011422,12900.00,2025-12-27,EMP-L3-00005,,BT-202512-619731462032
RFD-202512-27011847,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27011847,,CUST-L3-011847,55900.00,2025-12-27,EMP-L3-00005,,BT-202512-113946690599
RFD-202512-27014928,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27014928,,CUST-L3-014928,55900.00,2025-12-27,EMP-L3-00005,,BT-202512-780865759691
RFD-202512-27017718,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27017718,,CUST-L3-017718,5900.00,2025-12-27,EMP-L3-00005,,BT-202512-979264713797
RFD-202512-27025323,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27025323,,CUST-L3-025323,12900.00,2025-12-27,EMP-L3-00005,,BT-202512-991767401668
RFD-202512-27025689,2025-12-27,2025-12-27,,2026-01-15,RET-202512-27025689,,CUST-L3-025689,6900.00,2025-12-27,EMP-L3-00005,,BT-202512-63062747992
RFD-202512-28000151,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28000151,,CUST-L3-000151,24900.00,2025-12-28,EMP-L3-00005,,BT-202512-739885571533
RFD-202512-28000395,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28000395,,CUST-L3-000395,29900.00,2025-12-28,EMP-L3-00005,,BT-202512-96449024051
RFD-202512-28000751,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28000751,,CUST-L3-000751,18900.00,2025-12-28,EMP-L3-00005,,BT-202512-128190692108
RFD-202512-28000884,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28000884,,CUST-L3-000884,8500.00,2025-12-28,EMP-L3-00005,,BT-202512-1064305826522
RFD-202512-28002909,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28002909,,CUST-L3-002909,55900.00,2025-12-28,EMP-L3-00005,,BT-202512-955646025148
RFD-202512-28007959,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28007959,,CUST-L3-007959,6900.00,2025-12-28,EMP-L3-00005,,BT-202512-986156285952
RFD-202512-28011117,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28011117,,CUST-L3-011117,12900.00,2025-12-28,EMP-L3-00005,,BT-202512-658837974612
RFD-202512-28011599,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28011599,,CUST-L3-011599,24900.00,2025-12-28,EMP-L3-00005,,BT-202512-168103350627
RFD-202512-28013947,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28013947,,CUST-L3-013947,29900.00,2025-12-28,EMP-L3-00005,,BT-202512-192589934956
RFD-202512-28020766,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28020766,,CUST-L3-020766,8500.00,2025-12-28,EMP-L3-00005,,BT-202512-532172244992
RFD-202512-28025619,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28025619,,CUST-L3-025619,12900.00,2025-12-28,EMP-L3-00005,,BT-202512-728106259809
RFD-202512-28025664,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28025664,,CUST-L3-025664,5900.00,2025-12-28,EMP-L3-00005,,BT-202512-331015436035
RFD-202512-28026236,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28026236,,CUST-L3-026236,24900.00,2025-12-28,EMP-L3-00005,,BT-202512-807034637574
RFD-202512-28027194,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28027194,,CUST-L3-027194,24900.00,2025-12-28,EMP-L3-00005,,BT-202512-375674891635
RFD-202512-28028468,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28028468,,CUST-L3-028468,38900.00,2025-12-28,EMP-L3-00005,,BT-202512-178325137489
RFD-202512-28029293,2025-12-28,2025-12-28,,2026-01-15,RET-202512-28029293,,CUST-L3-029293,84900.00,2025-12-28,EMP-L3-00005,,BT-202512-398985636441
RFD-202512-29006633,2025-12-29,2025-12-29,,2026-01-15,RET-202512-29006633,,CUST-L3-006633,8500.00,2025-12-29,EMP-L3-00005,,BT-202512-275174100356
